filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
train_img_20.png,2525682,"{}",28,3,"{""name"":""rect"",""x"":749,""y"":97,""width"":38,""height"":78}","{}"
train_img_20.png,2525682,"{}",28,4,"{""name"":""rect"",""x"":787,""y"":97,""width"":49,""height"":76}","{}"
train_img_20.png,2525682,"{}",28,5,"{""name"":""rect"",""x"":745,""y"":4,""width"":38,""height"":76}","{}"
train_img_20.png,2525682,"{}",28,6,"{""name"":""rect"",""x"":1209,""y"":456,""width"":114,""height"":44}","{}"
train_img_20.png,2525682,"{}",28,7,"{""name"":""rect"",""x"":1279,""y"":508,""width"":82,""height"":44}","{}"
train_img_20.png,2525682,"{}",28,8,"{""name"":""rect"",""x"":1321,""y"":563,""width"":76,""height"":42}","{}"
train_img_20.png,2525682,"{}",28,9,"{""name"":""rect"",""x"":1416,""y"":570,""width"":76,""height"":44}","{}"
train_img_20.png,2525682,"{}",28,10,"{""name"":""rect"",""x"":1420,""y"":523,""width"":78,""height"":36}","{}"
train_img_20.png,2525682,"{}",28,11,"{""name"":""rect"",""x"":1393,""y"":454,""width"":194,""height"":63}","{}"
train_img_20.png,2525682,"{}",28,12,"{""name"":""rect"",""x"":1525,""y"":534,""width"":70,""height"":44}","{}"
train_img_20.png,2525682,"{}",28,13,"{""name"":""rect"",""x"":1509,""y"":589,""width"":65,""height"":38}","{}"
train_img_20.png,2525682,"{}",28,14,"{""name"":""rect"",""x"":1599,""y"":599,""width"":89,""height"":38}","{}"
train_img_20.png,2525682,"{}",28,15,"{""name"":""rect"",""x"":1629,""y"":544,""width"":76,""height"":36}","{}"
train_img_20.png,2525682,"{}",28,16,"{""name"":""rect"",""x"":1604,""y"":487,""width"":78,""height"":46}","{}"
train_img_20.png,2525682,"{}",28,17,"{""name"":""rect"",""x"":1696,""y"":496,""width"":70,""height"":49}","{}"
train_img_20.png,2525682,"{}",28,18,"{""name"":""rect"",""x"":1730,""y"":549,""width"":80,""height"":55}","{}"
train_img_20.png,2525682,"{}",28,19,"{""name"":""rect"",""x"":1728,""y"":612,""width"":80,""height"":49}","{}"
train_img_20.png,2525682,"{}",28,20,"{""name"":""rect"",""x"":1844,""y"":627,""width"":72,""height"":36}","{}"
train_img_20.png,2525682,"{}",28,21,"{""name"":""rect"",""x"":1815,""y"":572,""width"":89,""height"":44}","{}"
train_img_20.png,2525682,"{}",28,22,"{""name"":""rect"",""x"":1798,""y"":517,""width"":72,""height"":51}","{}"
train_img_20.png,2525682,"{}",28,23,"{""name"":""rect"",""x"":1884,""y"":530,""width"":34,""height"":38}","{}"
train_img_20.png,2525682,"{}",28,24,"{""name"":""rect"",""x"":1779,""y"":384,""width"":127,""height"":49}","{}"
train_img_20.png,2525682,"{}",28,25,"{""name"":""rect"",""x"":816,""y"":635,""width"":80,""height"":38}","{}"
train_img_20.png,2525682,"{}",28,26,"{""name"":""rect"",""x"":905,""y"":962,""width"":42,""height"":80}","{}"
train_img_20.png,2525682,"{}",28,27,"{""name"":""rect"",""x"":954,""y"":939,""width"":38,""height"":87}","{}"
train_img_21.png,2135796,"{}",26,0,"{""name"":""rect"",""x"":91,""y"":620,""width"":287,""height"":51}","{}"
train_img_21.png,2135796,"{}",26,1,"{""name"":""rect"",""x"":468,""y"":584,""width"":97,""height"":38}","{}"
train_img_21.png,2135796,"{}",26,2,"{""name"":""rect"",""x"":559,""y"":629,""width"":72,""height"":44}","{}"
train_img_21.png,2135796,"{}",26,3,"{""name"":""rect"",""x"":667,""y"":589,""width"":78,""height"":42}","{}"
train_img_21.png,2135796,"{}",26,4,"{""name"":""rect"",""x"":669,""y"":639,""width"":72,""height"":32}","{}"
train_img_21.png,2135796,"{}",26,5,"{""name"":""rect"",""x"":1004,""y"":200,""width"":59,""height"":173}","{}"
train_img_21.png,2135796,"{}",26,6,"{""name"":""rect"",""x"":1076,""y"":122,""width"":36,""height"":63}","{}"
train_img_21.png,2135796,"{}",26,7,"{""name"":""rect"",""x"":1053,""y"":53,""width"":36,""height"":76}","{}"
train_img_21.png,2135796,"{}",26,8,"{""name"":""rect"",""x"":1099,""y"":38,""width"":38,""height"":68}","{}"
train_img_21.png,2135796,"{}",26,9,"{""name"":""rect"",""x"":1131,""y"":46,""width"":53,""height"":70}","{}"
train_img_21.png,2135796,"{}",26,10,"{""name"":""rect"",""x"":1122,""y"":141,""width"":40,""height"":74}","{}"
train_img_21.png,2135796,"{}",26,11,"{""name"":""rect"",""x"":1215,""y"":120,""width"":42,""height"":74}","{}"
train_img_21.png,2135796,"{}",26,12,"{""name"":""rect"",""x"":1158,""y"":281,""width"":44,""height"":72}","{}"
train_img_21.png,2135796,"{}",26,13,"{""name"":""rect"",""x"":1144,""y"":730,""width"":34,""height"":72}","{}"
train_img_21.png,2135796,"{}",26,14,"{""name"":""rect"",""x"":1175,""y"":648,""width"":44,""height"":72}","{}"
train_img_21.png,2135796,"{}",26,15,"{""name"":""rect"",""x"":1460,""y"":519,""width"":76,""height"":36}","{}"
train_img_21.png,2135796,"{}",26,16,"{""name"":""rect"",""x"":1557,""y"":521,""width"":74,""height"":36}","{}"
train_img_21.png,2135796,"{}",26,17,"{""name"":""rect"",""x"":1648,""y"":519,""width"":74,""height"":40}","{}"
train_img_21.png,2135796,"{}",26,18,"{""name"":""rect"",""x"":1627,""y"":473,""width"":76,""height"":40}","{}"
train_img_21.png,2135796,"{}",26,19,"{""name"":""rect"",""x"":1736,""y"":508,""width"":68,""height"":44}","{}"
train_img_21.png,2135796,"{}",26,20,"{""name"":""rect"",""x"":1840,""y"":473,""width"":65,""height"":32}","{}"
train_img_21.png,2135796,"{}",26,21,"{""name"":""rect"",""x"":1886,""y"":508,""width"":30,""height"":30}","{}"
train_img_21.png,2135796,"{}",26,22,"{""name"":""rect"",""x"":1196,""y"":0,""width"":38,""height"":59}","{}"
train_img_21.png,2135796,"{}",26,23,"{""name"":""rect"",""x"":1110,""y"":2,""width"":25,""height"":17}","{}"
train_img_21.png,2135796,"{}",26,24,"{""name"":""rect"",""x"":1201,""y"":857,""width"":51,""height"":78}","{}"
train_img_21.png,2135796,"{}",26,25,"{""name"":""rect"",""x"":1283,""y"":1040,""width"":40,""height"":38}","{}"
train_img_22.png,2091391,"{}",21,0,"{""name"":""rect"",""x"":118,""y"":420,""width"":87,""height"":42}","{}"
train_img_22.png,2091391,"{}",21,1,"{""name"":""rect"",""x"":152,""y"":627,""width"":97,""height"":44}","{}"
train_img_22.png,2091391,"{}",21,2,"{""name"":""rect"",""x"":949,""y"":555,""width"":51,""height"":82}","{}"
train_img_22.png,2091391,"{}",21,3,"{""name"":""rect"",""x"":751,""y"":380,""width"":76,""height"":63}","{}"
train_img_22.png,2091391,"{}",21,4,"{""name"":""rect"",""x"":882,""y"":342,""width"":44,""height"":87}","{}"
train_img_22.png,2091391,"{}",21,5,"{""name"":""rect"",""x"":935,""y"":257,""width"":44,""height"":80}","{}"
train_img_22.png,2091391,"{}",21,6,"{""name"":""rect"",""x"":992,""y"":253,""width"":44,""height"":93}","{}"
train_img_22.png,2091391,"{}",21,7,"{""name"":""rect"",""x"":1074,""y"":238,""width"":40,""height"":84}","{}"
train_img_22.png,2091391,"{}",21,8,"{""name"":""rect"",""x"":1000,""y"":378,""width"":44,""height"":82}","{}"
train_img_22.png,2091391,"{}",21,9,"{""name"":""rect"",""x"":1040,""y"":557,""width"":80,""height"":70}","{}"
train_img_22.png,2091391,"{}",21,10,"{""name"":""rect"",""x"":1416,""y"":458,""width"":80,""height"":38}","{}"
train_img_22.png,2091391,"{}",21,11,"{""name"":""rect"",""x"":1525,""y"":449,""width"":95,""height"":44}","{}"
train_img_22.png,2091391,"{}",21,12,"{""name"":""rect"",""x"":1412,""y"":502,""width"":87,""height"":38}","{}"
train_img_22.png,2091391,"{}",21,13,"{""name"":""rect"",""x"":1528,""y"":498,""width"":89,""height"":42}","{}"
train_img_22.png,2091391,"{}",21,14,"{""name"":""rect"",""x"":1625,""y"":487,""width"":95,""height"":40}","{}"
train_img_22.png,2091391,"{}",21,15,"{""name"":""rect"",""x"":1654,""y"":443,""width"":95,""height"":36}","{}"
train_img_22.png,2091391,"{}",21,16,"{""name"":""rect"",""x"":1736,""y"":487,""width"":89,""height"":38}","{}"
train_img_22.png,2091391,"{}",21,17,"{""name"":""rect"",""x"":1669,""y"":614,""width"":84,""height"":38}","{}"
train_img_22.png,2091391,"{}",21,18,"{""name"":""rect"",""x"":1863,""y"":479,""width"":55,""height"":40}","{}"
train_img_22.png,2091391,"{}",21,19,"{""name"":""rect"",""x"":1023,""y"":977,""width"":57,""height"":80}","{}"
train_img_22.png,2091391,"{}",21,20,"{""name"":""rect"",""x"":1097,""y"":1047,""width"":51,""height"":32}","{}"
train_img_23.png,1929509,"{}",19,0,"{""name"":""rect"",""x"":112,""y"":633,""width"":91,""height"":40}","{}"
train_img_23.png,1929509,"{}",19,1,"{""name"":""rect"",""x"":354,""y"":639,""width"":78,""height"":36}","{}"
train_img_23.png,1929509,"{}",19,2,"{""name"":""rect"",""x"":530,""y"":633,""width"":80,""height"":40}","{}"
train_img_23.png,1929509,"{}",19,3,"{""name"":""rect"",""x"":475,""y"":681,""width"":87,""height"":51}","{}"
train_img_23.png,1929509,"{}",19,4,"{""name"":""rect"",""x"":1101,""y"":414,""width"":80,""height"":78}","{}"
train_img_23.png,1929509,"{}",19,5,"{""name"":""rect"",""x"":1376,""y"":466,""width"":93,""height"":40}","{}"
train_img_23.png,1929509,"{}",19,6,"{""name"":""rect"",""x"":1426,""y"":511,""width"":116,""height"":38}","{}"
train_img_23.png,1929509,"{}",19,7,"{""name"":""rect"",""x"":1420,""y"":557,""width"":87,""height"":38}","{}"
train_img_23.png,1929509,"{}",19,8,"{""name"":""rect"",""x"":1523,""y"":546,""width"":97,""height"":44}","{}"
train_img_23.png,1929509,"{}",19,9,"{""name"":""rect"",""x"":1521,""y"":441,""width"":95,""height"":55}","{}"
train_img_23.png,1929509,"{}",19,10,"{""name"":""rect"",""x"":1559,""y"":504,""width"":89,""height"":40}","{}"
train_img_23.png,1929509,"{}",19,11,"{""name"":""rect"",""x"":1639,""y"":544,""width"":89,""height"":38}","{}"
train_img_23.png,1929509,"{}",19,12,"{""name"":""rect"",""x"":1768,""y"":610,""width"":84,""height"":42}","{}"
train_img_23.png,1929509,"{}",19,13,"{""name"":""rect"",""x"":1660,""y"":496,""width"":87,""height"":40}","{}"
train_img_23.png,1929509,"{}",19,14,"{""name"":""rect"",""x"":1648,""y"":447,""width"":101,""height"":44}","{}"
train_img_23.png,1929509,"{}",19,15,"{""name"":""rect"",""x"":1772,""y"":433,""width"":146,""height"":49}","{}"
train_img_23.png,1929509,"{}",19,16,"{""name"":""rect"",""x"":1755,""y"":492,""width"":91,""height"":40}","{}"
train_img_23.png,1929509,"{}",19,17,"{""name"":""rect"",""x"":1874,""y"":485,""width"":44,""height"":42}","{}"
train_img_23.png,1929509,"{}",19,18,"{""name"":""rect"",""x"":1087,""y"":1036,""width"":38,""height"":40}","{}"
train_img_24.png,1918462,"{}",13,0,"{""name"":""rect"",""x"":91,""y"":709,""width"":89,""height"":44}","{}"
train_img_24.png,1918462,"{}",13,1,"{""name"":""rect"",""x"":217,""y"":456,""width"":89,""height"":49}","{}"
train_img_24.png,1918462,"{}",13,2,"{""name"":""rect"",""x"":1363,""y"":568,""width"":211,""height"":59}","{}"
train_img_24.png,1918462,"{}",13,3,"{""name"":""rect"",""x"":1490,""y"":667,""width"":84,""height"":44}","{}"
train_img_24.png,1918462,"{}",13,4,"{""name"":""rect"",""x"":1604,""y"":587,""width"":84,""height"":34}","{}"
train_img_24.png,1918462,"{}",13,5,"{""name"":""rect"",""x"":1701,""y"":580,""width"":89,""height"":40}","{}"
train_img_24.png,1918462,"{}",13,6,"{""name"":""rect"",""x"":1821,""y"":576,""width"":87,""height"":38}","{}"
train_img_24.png,1918462,"{}",13,7,"{""name"":""rect"",""x"":1817,""y"":631,""width"":80,""height"":36}","{}"
train_img_24.png,1918462,"{}",13,8,"{""name"":""rect"",""x"":1739,""y"":494,""width"":179,""height"":53}","{}"
train_img_24.png,1918462,"{}",13,9,"{""name"":""rect"",""x"":1205,""y"":728,""width"":76,""height"":74}","{}"
train_img_24.png,1918462,"{}",13,10,"{""name"":""rect"",""x"":1156,""y"":941,""width"":78,""height"":137}","{}"
train_img_24.png,1918462,"{}",13,11,"{""name"":""rect"",""x"":1070,""y"":1030,""width"":46,""height"":46}","{}"
train_img_24.png,1918462,"{}",13,12,"{""name"":""rect"",""x"":1135,""y"":1044,""width"":36,""height"":34}","{}"
train_img_25.png,2110405,"{}",17,0,"{""name"":""rect"",""x"":49,""y"":652,""width"":93,""height"":44}","{}"
train_img_25.png,2110405,"{}",17,1,"{""name"":""rect"",""x"":376,""y"":603,""width"":93,""height"":42}","{}"
train_img_25.png,2110405,"{}",17,2,"{""name"":""rect"",""x"":669,""y"":532,""width"":87,""height"":51}","{}"
train_img_25.png,2110405,"{}",17,3,"{""name"":""rect"",""x"":1053,""y"":378,""width"":51,""height"":82}","{}"
train_img_25.png,2110405,"{}",17,4,"{""name"":""rect"",""x"":1084,""y"":587,""width"":42,""height"":82}","{}"
train_img_25.png,2110405,"{}",17,5,"{""name"":""rect"",""x"":745,""y"":732,""width"":247,""height"":245}","{}"
train_img_25.png,2110405,"{}",17,6,"{""name"":""rect"",""x"":1099,""y"":144,""width"":61,""height"":209}","{}"
train_img_25.png,2110405,"{}",17,7,"{""name"":""rect"",""x"":971,""y"":17,""width"":44,""height"":99}","{}"
train_img_25.png,2110405,"{}",17,8,"{""name"":""rect"",""x"":1190,""y"":441,""width"":80,""height"":61}","{}"
train_img_25.png,2110405,"{}",17,9,"{""name"":""rect"",""x"":1395,""y"":475,""width"":91,""height"":51}","{}"
train_img_25.png,2110405,"{}",17,10,"{""name"":""rect"",""x"":1515,""y"":513,""width"":87,""height"":49}","{}"
train_img_25.png,2110405,"{}",17,11,"{""name"":""rect"",""x"":1633,""y"":511,""width"":105,""height"":49}","{}"
train_img_25.png,2110405,"{}",17,12,"{""name"":""rect"",""x"":1753,""y"":492,""width"":93,""height"":55}","{}"
train_img_25.png,2110405,"{}",17,13,"{""name"":""rect"",""x"":1534,""y"":612,""width"":93,""height"":59}","{}"
train_img_25.png,2110405,"{}",17,14,"{""name"":""rect"",""x"":926,""y"":0,""width"":46,""height"":23}","{}"
train_img_25.png,2110405,"{}",17,15,"{""name"":""rect"",""x"":1395,""y"":523,""width"":87,""height"":44}","{}"
train_img_25.png,2110405,"{}",17,16,"{""name"":""rect"",""x"":1129,""y"":994,""width"":59,""height"":82}","{}"
train_img_26.png,2166842,"{}",24,0,"{""name"":""rect"",""x"":105,""y"":614,""width"":95,""height"":51}","{}"
train_img_26.png,2166842,"{}",24,1,"{""name"":""rect"",""x"":361,""y"":562,""width"":97,""height"":46}","{}"
train_img_26.png,2166842,"{}",24,2,"{""name"":""rect"",""x"":500,""y"":589,""width"":97,""height"":53}","{}"
train_img_26.png,2166842,"{}",24,3,"{""name"":""rect"",""x"":116,""y"":679,""width"":97,""height"":49}","{}"
train_img_26.png,2166842,"{}",24,4,"{""name"":""rect"",""x"":810,""y"":477,""width"":76,""height"":44}","{}"
train_img_26.png,2166842,"{}",24,5,"{""name"":""rect"",""x"":1007,""y"":439,""width"":84,""height"":49}","{}"
train_img_26.png,2166842,"{}",24,6,"{""name"":""rect"",""x"":1298,""y"":424,""width"":91,""height"":53}","{}"
train_img_26.png,2166842,"{}",24,7,"{""name"":""rect"",""x"":1186,""y"":487,""width"":82,""height"":44}","{}"
train_img_26.png,2166842,"{}",24,8,"{""name"":""rect"",""x"":998,""y"":553,""width"":80,""height"":72}","{}"
train_img_26.png,2166842,"{}",24,9,"{""name"":""rect"",""x"":924,""y"":644,""width"":44,""height"":89}","{}"
train_img_26.png,2166842,"{}",24,10,"{""name"":""rect"",""x"":994,""y"":937,""width"":40,""height"":93}","{}"
train_img_26.png,2166842,"{}",24,11,"{""name"":""rect"",""x"":1042,""y"":941,""width"":42,""height"":93}","{}"
train_img_26.png,2166842,"{}",24,12,"{""name"":""rect"",""x"":1087,""y"":920,""width"":40,""height"":82}","{}"
train_img_26.png,2166842,"{}",24,13,"{""name"":""rect"",""x"":1331,""y"":485,""width"":131,""height"":65}","{}"
train_img_26.png,2166842,"{}",24,14,"{""name"":""rect"",""x"":1498,""y"":513,""width"":87,""height"":46}","{}"
train_img_26.png,2166842,"{}",24,15,"{""name"":""rect"",""x"":1490,""y"":568,""width"":87,""height"":55}","{}"
train_img_26.png,2166842,"{}",24,16,"{""name"":""rect"",""x"":1639,""y"":532,""width"":84,""height"":42}","{}"
train_img_26.png,2166842,"{}",24,17,"{""name"":""rect"",""x"":1677,""y"":418,""width"":87,""height"":53}","{}"
train_img_26.png,2166842,"{}",24,18,"{""name"":""rect"",""x"":1846,""y"":633,""width"":70,""height"":49}","{}"
train_img_26.png,2166842,"{}",24,19,"{""name"":""rect"",""x"":865,""y"":2,""width"":49,""height"":59}","{}"
train_img_26.png,2166842,"{}",24,20,"{""name"":""rect"",""x"":920,""y"":2,""width"":42,""height"":49}","{}"
train_img_26.png,2166842,"{}",24,21,"{""name"":""rect"",""x"":1099,""y"":1047,""width"":40,""height"":38}","{}"
train_img_26.png,2166842,"{}",24,22,"{""name"":""rect"",""x"":998,""y"":1061,""width"":34,""height"":17}","{}"
train_img_26.png,2166842,"{}",24,23,"{""name"":""rect"",""x"":1052,""y"":1059,""width"":39,""height"":19}","{}"
train_img_27.png,2262597,"{}",30,0,"{""name"":""rect"",""x"":24,""y"":684,""width"":71,""height"":30}","{}"
train_img_27.png,2262597,"{}",30,1,"{""name"":""rect"",""x"":323,""y"":688,""width"":71,""height"":32}","{}"
train_img_27.png,2262597,"{}",30,2,"{""name"":""rect"",""x"":426,""y"":636,""width"":77,""height"":39}","{}"
train_img_27.png,2262597,"{}",30,3,"{""name"":""rect"",""x"":564,""y"":645,""width"":64,""height"":34}","{}"
train_img_27.png,2262597,"{}",30,4,"{""name"":""rect"",""x"":621,""y"":602,""width"":83,""height"":36}","{}"
train_img_27.png,2262597,"{}",30,5,"{""name"":""rect"",""x"":754,""y"":647,""width"":73,""height"":36}","{}"
train_img_27.png,2262597,"{}",30,6,"{""name"":""rect"",""x"":818,""y"":608,""width"":71,""height"":34}","{}"
train_img_27.png,2262597,"{}",30,7,"{""name"":""rect"",""x"":789,""y"":686,""width"":62,""height"":36}","{}"
train_img_27.png,2262597,"{}",30,8,"{""name"":""rect"",""x"":943,""y"":636,""width"":77,""height"":41}","{}"
train_img_27.png,2262597,"{}",30,9,"{""name"":""rect"",""x"":998,""y"":489,""width"":83,""height"":36}","{}"
train_img_27.png,2262597,"{}",30,10,"{""name"":""rect"",""x"":1148,""y"":525,""width"":73,""height"":38}","{}"
train_img_27.png,2262597,"{}",30,11,"{""name"":""rect"",""x"":1091,""y"":608,""width"":64,""height"":34}","{}"
train_img_27.png,2262597,"{}",30,12,"{""name"":""rect"",""x"":1168,""y"":958,""width"":54,""height"":75}","{}"
train_img_27.png,2262597,"{}",30,13,"{""name"":""rect"",""x"":1245,""y"":863,""width"":39,""height"":69}","{}"
train_img_27.png,2262597,"{}",30,14,"{""name"":""rect"",""x"":1341,""y"":518,""width"":96,""height"":36}","{}"
train_img_27.png,2262597,"{}",30,15,"{""name"":""rect"",""x"":1410,""y"":474,""width"":66,""height"":38}","{}"
train_img_27.png,2262597,"{}",30,16,"{""name"":""rect"",""x"":1598,""y"":459,""width"":141,""height"":47}","{}"
train_img_27.png,2262597,"{}",30,17,"{""name"":""rect"",""x"":1524,""y"":514,""width"":77,""height"":32}","{}"
train_img_27.png,2262597,"{}",30,18,"{""name"":""rect"",""x"":1095,""y"":242,""width"":34,""height"":66}","{}"
train_img_27.png,2262597,"{}",30,19,"{""name"":""rect"",""x"":1122,""y"":117,""width"":34,""height"":66}","{}"
train_img_27.png,2262597,"{}",30,20,"{""name"":""rect"",""x"":1069,""y"":97,""width"":32,""height"":69}","{}"
train_img_27.png,2262597,"{}",30,21,"{""name"":""rect"",""x"":1026,""y"":105,""width"":39,""height"":68}","{}"
train_img_27.png,2262597,"{}",30,22,"{""name"":""rect"",""x"":1091,""y"":0,""width"":39,""height"":39}","{}"
train_img_27.png,2262597,"{}",30,23,"{""name"":""rect"",""x"":1427,""y"":548,""width"":186,""height"":43}","{}"
train_img_27.png,2262597,"{}",30,24,"{""name"":""rect"",""x"":1635,""y"":549,""width"":77,""height"":34}","{}"
train_img_27.png,2262597,"{}",30,25,"{""name"":""rect"",""x"":1699,""y"":504,""width"":66,""height"":38}","{}"
train_img_27.png,2262597,"{}",30,26,"{""name"":""rect"",""x"":1793,""y"":467,""width"":83,""height"":30}","{}"
train_img_27.png,2262597,"{}",30,27,"{""name"":""rect"",""x"":1826,""y"":626,""width"":73,""height"":38}","{}"
train_img_27.png,2262597,"{}",30,28,"{""name"":""rect"",""x"":1809,""y"":506,""width"":73,""height"":32}","{}"
train_img_27.png,2262597,"{}",30,29,"{""name"":""rect"",""x"":1890,""y"":504,""width"":28,""height"":34}","{}"
train_img_28.png,2537010,"{}",19,0,"{""name"":""rect"",""x"":257,""y"":692,""width"":203,""height"":101}","{}"
train_img_28.png,2537010,"{}",19,1,"{""name"":""rect"",""x"":281,""y"":662,""width"":75,""height"":56}","{}"
train_img_28.png,2537010,"{}",19,2,"{""name"":""rect"",""x"":386,""y"":639,""width"":73,""height"":43}","{}"
train_img_28.png,2537010,"{}",19,3,"{""name"":""rect"",""x"":124,""y"":759,""width"":77,""height"":54}","{}"
train_img_28.png,2537010,"{}",19,4,"{""name"":""rect"",""x"":19,""y"":795,""width"":71,""height"":56}","{}"
train_img_28.png,2537010,"{}",19,5,"{""name"":""rect"",""x"":797,""y"":801,""width"":39,""height"":88}","{}"
train_img_28.png,2537010,"{}",19,6,"{""name"":""rect"",""x"":953,""y"":780,""width"":43,""height"":83}","{}"
train_img_28.png,2537010,"{}",19,7,"{""name"":""rect"",""x"":863,""y"":879,""width"":53,""height"":199}","{}"
train_img_28.png,2537010,"{}",19,8,"{""name"":""rect"",""x"":821,""y"":1035,""width"":28,""height"":41}","{}"
train_img_28.png,2537010,"{}",19,9,"{""name"":""rect"",""x"":1314,""y"":499,""width"":73,""height"":45}","{}"
train_img_28.png,2537010,"{}",19,10,"{""name"":""rect"",""x"":1431,""y"":514,""width"":75,""height"":38}","{}"
train_img_28.png,2537010,"{}",19,11,"{""name"":""rect"",""x"":1523,""y"":525,""width"":75,""height"":41}","{}"
train_img_28.png,2537010,"{}",19,12,"{""name"":""rect"",""x"":1631,""y"":488,""width"":86,""height"":103}","{}"
train_img_28.png,2537010,"{}",19,13,"{""name"":""rect"",""x"":1680,""y"":551,""width"":90,""height"":39}","{}"
train_img_28.png,2537010,"{}",19,14,"{""name"":""rect"",""x"":690,""y"":43,""width"":43,""height"":83}","{}"
train_img_28.png,2537010,"{}",19,15,"{""name"":""rect"",""x"":741,""y"":11,""width"":43,""height"":86}","{}"
train_img_28.png,2537010,"{}",19,16,"{""name"":""rect"",""x"":911,""y"":186,""width"":34,""height"":69}","{}"
train_img_28.png,2537010,"{}",19,17,"{""name"":""rect"",""x"":928,""y"":0,""width"":49,""height"":116}","{}"
train_img_28.png,2537010,"{}",19,18,"{""name"":""rect"",""x"":1791,""y"":356,""width"":118,""height"":60}","{}"
train_img_29.png,2858378,"{}",13,0,"{""name"":""rect"",""x"":276,""y"":518,""width"":73,""height"":39}","{}"
train_img_29.png,2858378,"{}",13,1,"{""name"":""rect"",""x"":418,""y"":491,""width"":64,""height"":34}","{}"
train_img_29.png,2858378,"{}",13,2,"{""name"":""rect"",""x"":593,""y"":480,""width"":75,""height"":39}","{}"
train_img_29.png,2858378,"{}",13,3,"{""name"":""rect"",""x"":908,""y"":666,""width"":38,""height"":60}","{}"
train_img_29.png,2858378,"{}",13,4,"{""name"":""rect"",""x"":953,""y"":673,""width"":45,""height"":79}","{}"
train_img_29.png,2858378,"{}",13,5,"{""name"":""rect"",""x"":924,""y"":750,""width"":26,""height"":58}","{}"
train_img_29.png,2858378,"{}",13,6,"{""name"":""rect"",""x"":921,""y"":831,""width"":39,""height"":71}","{}"
train_img_29.png,2858378,"{}",13,7,"{""name"":""rect"",""x"":968,""y"":861,""width"":41,""height"":81}","{}"
train_img_29.png,2858378,"{}",13,8,"{""name"":""rect"",""x"":923,""y"":941,""width"":39,""height"":79}","{}"
train_img_29.png,2858378,"{}",13,9,"{""name"":""rect"",""x"":975,""y"":538,""width"":43,""height"":53}","{}"
train_img_29.png,2858378,"{}",13,10,"{""name"":""rect"",""x"":1088,""y"":501,""width"":69,""height"":30}","{}"
train_img_29.png,2858378,"{}",13,11,"{""name"":""rect"",""x"":1352,""y"":443,""width"":62,""height"":39}","{}"
train_img_29.png,2858378,"{}",13,12,"{""name"":""rect"",""x"":1463,""y"":450,""width"":253,""height"":56}","{}"
train_img_30.png,2920378,"{}",18,0,"{""name"":""rect"",""x"":311,""y"":533,""width"":83,""height"":39}","{}"
train_img_30.png,2920378,"{}",18,1,"{""name"":""rect"",""x"":465,""y"":529,""width"":81,""height"":41}","{}"
train_img_30.png,2920378,"{}",18,2,"{""name"":""rect"",""x"":626,""y"":527,""width"":69,""height"":36}","{}"
train_img_30.png,2920378,"{}",18,3,"{""name"":""rect"",""x"":746,""y"":549,""width"":66,""height"":51}","{}"
train_img_30.png,2920378,"{}",18,4,"{""name"":""rect"",""x"":849,""y"":701,""width"":43,""height"":69}","{}"
train_img_30.png,2920378,"{}",18,5,"{""name"":""rect"",""x"":964,""y"":593,""width"":49,""height"":68}","{}"
train_img_30.png,2920378,"{}",18,6,"{""name"":""rect"",""x"":874,""y"":1013,""width"":39,""height"":64}","{}"
train_img_30.png,2920378,"{}",18,7,"{""name"":""rect"",""x"":1144,""y"":504,""width"":71,""height"":39}","{}"
train_img_30.png,2920378,"{}",18,8,"{""name"":""rect"",""x"":1194,""y"":473,""width"":66,""height"":34}","{}"
train_img_30.png,2920378,"{}",18,9,"{""name"":""rect"",""x"":422,""y"":356,""width"":69,""height"":38}","{}"
train_img_30.png,2920378,"{}",18,10,"{""name"":""rect"",""x"":449,""y"":326,""width"":66,""height"":36}","{}"
train_img_30.png,2920378,"{}",18,11,"{""name"":""rect"",""x"":593,""y"":328,""width"":69,""height"":39}","{}"
train_img_30.png,2920378,"{}",18,12,"{""name"":""rect"",""x"":184,""y"":330,""width"":71,""height"":36}","{}"
train_img_30.png,2920378,"{}",18,13,"{""name"":""rect"",""x"":0,""y"":364,""width"":62,""height"":38}","{}"
train_img_30.png,2920378,"{}",18,14,"{""name"":""rect"",""x"":863,""y"":313,""width"":62,""height"":38}","{}"
train_img_30.png,2920378,"{}",18,15,"{""name"":""rect"",""x"":1305,""y"":311,""width"":58,""height"":32}","{}"
train_img_30.png,2920378,"{}",18,16,"{""name"":""rect"",""x"":1508,""y"":476,""width"":62,""height"":41}","{}"
train_img_30.png,2920378,"{}",18,17,"{""name"":""rect"",""x"":1851,""y"":309,""width"":58,""height"":34}","{}"
train_img_31.png,2547174,"{}",29,0,"{""name"":""rect"",""x"":159,""y"":703,""width"":221,""height"":107}","{}"
train_img_31.png,2547174,"{}",29,1,"{""name"":""rect"",""x"":264,""y"":780,""width"":84,""height"":47}","{}"
train_img_31.png,2547174,"{}",29,2,"{""name"":""rect"",""x"":471,""y"":662,""width"":75,""height"":54}","{}"
train_img_31.png,2547174,"{}",29,3,"{""name"":""rect"",""x"":469,""y"":722,""width"":69,""height"":53}","{}"
train_img_31.png,2547174,"{}",29,4,"{""name"":""rect"",""x"":672,""y"":679,""width"":79,""height"":49}","{}"
